english,lunyoro
"and said, ""He was seen by Peter; then he was seen by twelve men",kandi ngu akarorwa Kefa; nubwo yarorwa ikumi nababiri
skewer,omusito
"to lead, go first, guide",ebembera
commerce requires wisdom,obusubuzi bweragisa amagezi maigi
For my yoke is easy and my burden is light,Baitu ekikoligo kyange tirurukulemera nenketo yange neyanguhira
"Do not be like this. You have been changed in your new way of thinking, so that you may see for yourselves the two good and right will of God","Kunu mutasisanizibwa nkobuninge bunu: baitu muhindurwe omu magezi ganyu amahyaka, nukwo mwero'le inywenka Ruhanga ebyagonza okubiri ebirungi ebisemire, ebihikirire"
"mottled -(a) amabara, -(a) ebigondo, tabirwe, tabirwe","use causativeform of verb e.g., ekikukoleze rciti rcirci? what was your motive in acting so? motor-car motoka. motor-cycre, 11, pircipiki. mottred -(a) amabara, -(a) ebitanga, -(a) ebigondo, tabirwe; be m"
You will be at ease for there is hope you will look on every side and rest without fear,Naiwe oliba nobusinge baitu haroho okunihira Ego olisera ha mbuju zona kandi olihumura hataroho kutina
from plants where fertilizers are produced,omu birimwa naho harugamu orweeza
one who scrapes and prepares skins,musiisiimi
Are they boys or girls,Bali boojo oba baisiki
the school invited the secretary of the film to conduct the competition,isomero likaraliza omuhandiiki wemizaaano ebyemiz kwegesaahaano
they threw themselves into the field of the grave,bakeesusuurra omukizaaniro ky'omupiira
"day after to m., ijeri","day after to m., ijweri"
"Then he took his head in a basket and gave it to the girl, and she gave it to her mother","yaletara omutwegwe omu rucuba, yaguha omuisiki; omuisiki yaguha nyina"
"He went into God's house and ate the show bread, not of the Law, but of the priests alone","okuyatahire omu nju ya ruhanga, narya emigati eyokwoleka, ekitali kyebiragiro okugirya uwe, nobubakuba abakaba ayinabo, rundi banyakatagara bonka?"
"to creep up, approach timidly, avoid being seen, draw back",ekenyera
"When there was a violent argument, the commander was afraid that Paul would be torn to pieces, so he ordered the soldiers to go down and take Paul down with him and bring him into the fort","Kandi obuhabaireho okukungana kwingi, engabwa enkuru obuyatinire rundi barataguratagura Pauro, yaragira abaserikale okusirimuka nokumuihamu hagati yabu namani, nokumuleta omu rukomero"
Then the disciples went back into the house and asked Jesus about this matter,Kandi omu nju abegeswa bagaruka okumukaguza ekigambo eki
"to return to this place of worship and to the place where Judas committed adultery, to go to his own place","okugaruka omu kiikaro ekyokuhereza kunu nobukwenda, Yuda ekiyasisire, agende omu kiikarokye wenka"
"to undo/reverse bully, oppress, look down oning",okuerengeerrura
May the victory be your blessing by the LORD on your people,Okusingura kuli kwa MUKAMA mugisa gwawe guikale ha Bantu bawe
Apostasy is a dangerous thing that Christianity should fight for itself,Oburogo kintu kibi obukristu busemeriire kuburwanisa bukacweka
"Which one of you, then, will judge your fellow believers?","Nukwo, busaho owamagezi omulinywe bene babu omusango?"
method of teaching ekisisani,method of teaching
Jesus answered Don't you know what you are asking for Can you drink the cup I am about to drink,baitu Yesu yagarukamu nagamba ati Timumanyire ekimurukusabaNimusobora okunywa ha mpwahwa nyowe eyingenda okunywaho
to cause to sweet grass eaten by cattle,okubutoosisa
"to cause to meet, be in accord",okubikaanisa
"The God of our ancestors raised Jesus from death, and you crucified him","Ruhanga owa baisenkuru itwe akahumbura Yesu, oumwaisire, inywe numumuhanika ha muti"
"to cause to crumple up, gather (in sewing)",okufunyikisa
"He answered, ""The man called Jesus made some mud, rubbed it on my eyes, and told me to go to Siloam and wash my face. So I went, and as soon as I washed, I could see.""","Uwe yagarukamu ati Omuntu ayetwa Yesu akahyanga itaka yansiga ha maiso, nangambira ati Genda ha Siroamu onabe: kandi nagenda, nanaba, nahweza"
"When a woman experiences monthly periods, she grows up",omwisiki obwahenka omugongo aba akuzire
"The man who had been sick for a long time threw himself down to the ground, and the world was filled with pain","Ogu akaba aikalire ha kicu, yanaga akagesoke hansi, ensi yageswa"
I need peace in my life,Ninyetaaga obusinge mubwomeezi bwange
He hardens his breast like a weavers and does not miscarry,egumanganira obwana bwayo nkobutali bwayo Nobwetalibanira busa tetina
we we plant grain in the ground and we plant grain in the ground,tu hingisa omunyo ne ente nabatahi baitu
pull,nyuurra
"Now that you have known me,"" he said to them, ""you will know","Kakuba mu'manyire nyowe, na Isenyowe mwakumanyire: Okubanza hati mumumanya kandi mumurozire"
"What shall we do with these people? They have done a miracle that is well known to all the people living in Jerusalem, and we cannot deny it","Turakora tuta abantu banu? Baitu mananukwo bakozire ekyamahano ekyatukirire, nakyo kimanyirwe abantu bona abaikara Yerusalemu; kandi titurukusobora okukyehakana"
"Then the servant who had received five thousand coins came and brought another five thousand coins, and said, 'You gave me five thousand coins, sir! Here are five thousand other that I have earned.'","Ogu ayahairwe etaranta itano yaija naleta etaranta itano zindi,nagamba ati mukama wange okansigira etaranta itano; dora nkagobamu etaranta itano zindi"
to undo/reverse bring bad luck toing,okukungurura
"For the king knows these things, and I am sure that he will speak boldly, because I know that none of these things are hidden from him, but they are not done on the cross","Baitu omukama amanyire ebigambo binu, nuwe ngambire nokuguma: baitu manyire kimu nti ebigambo binu tibimuserekerwe na kimu; baitu eki kitakorwe ha rubaju"
"When the men who had been taking care of the pigs saw what had happened, they ran away and spread the news in the town and among the farms","Kandi abakaba nibazirisa obubaboine ebyabaireho, bairuka, bakitebeza omu rubuga nomu maka"
"They answered, ""Believe in the Lord Jesus, and you will be saved—you and your family.""","Bamugambira ngu Ikiiriza Mukama waitu Yesu Kristo, nukwo orajunwa iwe nenju yawe"
to undo/reverse mount (cock or male bird) for the purpose of matinging,okugosura
"When the master of the house comes up, knocks the door, and you begin to stand outside and knock at the door. 'Open the door for us,' you will say, 'our Lord!' and he will answer you, 'I don't know where you come from.'","Mukama wenju obwalikamara okuimuka, nokukingaho oruigi, nainywe numubanza okweme'ra aheru, nokweranga ha ruigi, numugamba ngu Mukama waitu otukingu'leho; nauwe aligarukamu nabagambira ati Timbamanyire, nambere murugire"
little pieces of flesh left on a hide,kisuurwa
"I will get up and go to my Father and say to him, 'Father, I have sinned against heaven and against you","Ndaimuka, ndagenda hali isenyowe, ndimugambira nti, Tata, nsisire hali iguru nomu maiso gawe:"
"When he heard Peter's voice, he did not leave the room for joy, but went in and told Peter that he was standing outside","Obuyamanyirire iraka rya Petero, atakinguleho oruigi obwokusemererwa, baitu yatahamu bwango nagamba Petero ayemerire aheru ha ruigi"
The woman sews quality bags,Omukaazi atunda obusaho burungi
The old man told us what had happened,Omugurusi yatutebeza nkoku ebyakara byabaga
"By faith he lived in the land that God had promised him, and so he lived as a tent with Isaac and Jacob, who were his partners","Obwokuikiriza akagonya omu nsi eyiyaraganizibwe, nketali ye wenka, narara omu hema,na Isaka, na Yakobo,abagwetea hamu nauwe abomurago ogumu:"
"As they were untying and bowed down to the ground, they asked them, ""Why are you looking for a living among the dead?","kandi obubakaba nibekanga, bainamire amaiso gabu hansi, babagambira ngu Mara kiki ekirukubaseruza omwomezi omu bafu?"
May the grace of our Lord Jesus be with the people of God. Amen,Embabazi eza Mukama waitu Yesu ziikalege nabarukwera. Amina
spinal cord. ruko,spinar cord. ruko; cruster of prantains. rukoba
iron,teera paasi
Amiini was a Bastooro clan,Amiini akaba Basitoroora enkooto
"make I., kyeereza, kizaaho","make I., keerercza, ikazaaho"
"When they had a lot of birth, they played the same dance on the stage",Obubazaire abaingi bakaguruka ijanjo agamu ha mazina g'emirwa
Do all perform miracles? Do all have the gift to heal diseases? Do all speak in strange tongues?,bona bakora ebyamahano? Bona banyina ekisembo okukiza endwara? Bona nibagamba endimi?
to cause to alk unceasingly,okuhangaarisa
"The Jews did not believe that he had been blind, but was healed, and they did not believe in him until they had seen the man who had been given the vision","Kandi Abayudaya bataikirize bigambobye bgu akabali mufu wamaiso, kandi yakira, rundi obubayesere abamuzaire ogu ayahairwe okuhweza"
I have not departed from your laws but you have taught me,Tinkakubukaga okuruga omu misango yawe Baitu niwe wanyegeseze
seed time ekisisani,see search. seed time; s. off
"God did not curse his people, whom he had named. Or don't you know what the scripture says about Elijah? God made a covenant with Israel and said to the people of Israel, ""Sir, they killed your prophets and buried your dead in the earth","Ruhanga tanagire abantube abayamanyire ira. Rundi timumanyire ebyahandikirwe okubigamba hali Eriya? Okuyatongaine na Isaleri hali Ruhanga, nagamba ha Baisaleri ati Mukama, bakaita banabi bawe, bakanaga hansi ebyoto byawe:"
"Suddenly a strong wind began to blow, and on that very day a strong wind began to blow against the ship",Baitu ekiro omu itumbi haroho obwogo ngu Dora omuswezi naija muturuke okumutangi'ra
"They recognized the grace that was given to me, so they gave me and Barnabas the right hand of fellowship, so that we might go to the Gentiles, but they went","Kandi obubamanyire embabazi ezampairwe, Yakobo na Kefa na Yohana abatairweho nkenyomyo, bakatuha nyowe na Baranaba omukono ogtwoburyo ogwokuterana hamu, nukwo itwe tugende hali Abamahanga, baitu bo bagende"
quiver,tengeeta
a restless,musagizi
"When the harvest is over, the harvesters are amazed at the harvest","okusarura obukuba kuhoire, amagesa tugahunika omunguli"
"goat etc., but not cattle",breeding sheep
Don't be afraid! You are worth much more than many sparrows!,Nikyo mutalitinira: inywe numukira muno ebisirya bingi
he will not fail to have a father and you will give God's word to him because of your good deeds,alireka okutina ise Mukaihaho ekigambo ekya Ruhanga obwengeso zanyu ezimwahairwe
soon,bwangu
to undo/reverse behave badly or in a forward manner (as a child who sits on its parent's chair)ing,okueduudura
"interpreter. muduupi, o-, 11.cl.I, (pl. baduupi, a-)",herard
If the government had used force we would have surrounded ourselves very much,Kakuba gavumenti yakozeseze kare amaani Twakubaire rwiina ebitwehinguliriize ebyeowruuu muno
obliquely,bukiika
"Jesus said to them, ""I will ask you one question, and you answer me, and I will tell you what authority I have over these things","Kandi Yesu yabagambira ati nanyowe ndabakaguza inywe ekigambo kimu, mungarukemu, nanyowe ndabakaguza inywe ekigambo kimu, mungalikemu, nanyowe ndabatebeza inywe obusobozi okubuli oburukunkoza binu"
I am inside,Ndii munda
lead,ebembera
cause to do,use causative form o f verb
"But you, my friends, are not in the darkness, but in the light of the day. You are like a thief in the night","Baitu inywe, bene baitu, timuli omu muirima, ekiro eki okubatangisa nkomusuma:"
kite go ekisisani,designed kind of African croth. kite go
Remember O God that my life is but a breath my eyes will never see happiness again,Ai bambi ijuka obwomezi bwange nurwo rwoya kwonka Eriso ryange tiririgaruka okubona ebirungi
"to be quiet, do your own work, and do your own work with your hands, as we told you","nokwekamba okuculera, nokukora ebyanyu inywenka, nokukora emirimo nemikono yanyu, nkokutwabaragire"
She is anointed with oil,Asigiirwe amagita
"go to bed, lie down (used contemptuously as of a dog)",ekuda
Just then a man came up to Jesus and asked Teacher what good thing must I do to get eternal life,Dora hakaija omuntu hali nagamba ati Mukama wange ndakora ekigambo ki ekirungi ntunge obwomezi obutahwaho
cool,-fukire see amabeho. coo v
"In this way you will be able to save only those who come to God through him, because he lives forever to set them free","Kandi nukwo asobora ati okubajunira kimu abanyakuija hali Ruhanga omuruwe, baitu aikara omwomezi ebiro byona okubatonganiriraga"
"And so it was known to all the people in Jerusalem that a man named Akeldama was there, which means ""Field of Blood."")","Neki kikamanyawa hali abo bona abaha Yerusalemu; nomusiri ogu omu rulimi rwabu gwayetwaga Akeridama, nukwo kugamba ngu Omusiri gwesagama.)"
