english,lunyoro
"When the people saw him walking on the fluid, they thought that the spirit was a ghost, and they worshiped him.","baitu abo, obubamuboine nangendera ha nyanja, nibatekereza ngu muzimu, bayamuza:"
"When the people saw him walking on the water, they thought that the spirit was a ghost,","baitu abo, obubamuboine nangendera ha nyanja, nibatekereza ngu muzimu, bayamuza:"
"And if I walk and prepare a place for you, I will come back and take you to myself, and you will be there for me.","Kandi obundaba ningenda okubatekaniriza ekiikaro, ndigaruka hanu,okubatwara namberendi; nywo namberenyowe muikaleyoga."
"And if I travel and prepare a place for you, I will come back and take you to myself, and you will be there for me.","Kandi obundaba ningenda okubatekaniriza ekiikaro, ndigaruka hanu,okubatwara namberendi; nywo namberenyowe muikaleyoga."
"And if I went and prepare a place for you, I will come back and take you to myself, and you will be there for me.","Kandi obundaba ningenda okubatekaniriza ekiikaro, ndigaruka hanu,okubatwara namberendi; nywo namberenyowe muikaleyoga."
"But when they persecute you in this labour, they praise God for their loyalty to you and for your loyalty to the gospel about Christ and for your loyalty to them and to all.","baitu obubaraba nibagumisiriza omu kuhereza kunu, bakukugiza Ruhanga baitu obubalenga bati okuhu'ra kwanyu hali enjiri ya Kristo, nobwokutaima okwokubagana kwanyu nabo na bona;"
"But when they persecute you in this toil, they praise God for their loyalty to you and for your loyalty to the gospel about Christ and for your loyalty to them and to all.","baitu obubaraba nibagumisiriza omu kuhereza kunu, bakukugiza Ruhanga baitu obubalenga bati okuhu'ra kwanyu hali enjiri ya Kristo, nobwokutaima okwokubagana kwanyu nabo na bona;"
"I gave you an example in all that you should do, in order to assist the weak and remember the words of the Lord Jesus, who himself said, “There is more happiness in giving than there is in receiving.”","Omu byona nkabaha ekyokuro'raho, okukibahikirire okukora muti emirimo, nukwo mukonyerege abagara, nokuijukaga ebigambo bya Mukama waitu Yesu, okuyagambire wenka ati Okugaba kwomuigisa okukira okuhebwa."
"I gave you an example in all that you should do, in order to support the weak and remember the words of the Lord Jesus, who himself said, “There is more happiness in giving than there is in receiving.”","Omu byona nkabaha ekyokuro'raho, okukibahikirire okukora muti emirimo, nukwo mukonyerege abagara, nokuijukaga ebigambo bya Mukama waitu Yesu, okuyagambire wenka ati Okugaba kwomuigisa okukira okuhebwa."
"I gave you an example in all that you should do, in order to help the weak","Omu byona nkabaha ekyokuro'raho, okukibahikirire okukora muti emirimo, nukwo mukonyerege abagara, nokuijukaga ebigambo bya Mukama waitu Yesu, okuyagambire wenka ati Okugaba kwomuigisa okukira okuhebwa."
"Numerous of the Samaritans in that town believed in him because of the message about the woman, who said, “He told me everything I have ever done.”","Kandi hali abomu kika eki Abasamaliya baingi bakamuikiriza habwekigambo kyomukazi, ayagambire ati Angambire ebinakozire byona."
"Several of the Samaritans in that town believed in him because of the message about the woman, who said, “He told me everything I have ever done.”","Kandi hali abomu kika eki Abasamaliya baingi bakamuikiriza habwekigambo kyomukazi, ayagambire ati Angambire ebinakozire byona."
"Many of the Samaritans in that town believed in him because of the message about the woman, who said, “He told me everything he/she has ever done.”","Kandi hali abomu kika eki Abasamaliya baingi bakamuikiriza habwekigambo kyomukazi, ayagambire ati Angambire ebinakozire byona."
"Jesus answered, “I am telling you the truth: you will look at heaven opened and the angels of God go down and come down on the Son of Man.”","a yamugambira ati Mali mali nimbagambira ati Mulirora iguru lisukuirwe, bamaraika ba Ruhanga nibatemba nibasirimuka ha Mwana womuntu."
"Jesus answered, “I am telling you the truth: you will observe heaven opened and the angels of God go down and come down on the Son of Man.”","a yamugambira ati Mali mali nimbagambira ati Mulirora iguru lisukuirwe, bamaraika ba Ruhanga nibatemba nibasirimuka ha Mwana womuntu."
"Jesus answered, “he/she is telling you the truth: you will see heaven opened and the angels of God go down and come down on the Son of Man.”","a yamugambira ati Mali mali nimbagambira ati Mulirora iguru lisukuirwe, bamaraika ba Ruhanga nibatemba nibasirimuka ha Mwana womuntu."
"Elijah was not sent to them, but only to Zarephath, in the territory of Sidon, to a widow living in a widow's home in the territory of Asia.","Kandi Eriya atatumwe halibo, rundi hali Zalefasi yonka, omu nsi ya Sidoni, hali omukazi omu fakati."
"Elijah was not sent to them, but only to Zarephath, in the territory of Sidon, to a widow living in a widow's dwelling in the territory of Asia.","Kandi Eriya atatumwe halibo, rundi hali Zalefasi yonka, omu nsi ya Sidoni, hali omukazi omu fakati."
"Elijah was not sent to them,","Kandi Eriya atatumwe halibo, rundi hali Zalefasi yonka, omu nsi ya Sidoni, hali omukazi omu fakati."
"You belong to God, my children,","Inywe muli ba Ruhanga abana bange abato, kandi mubasinguire: baitu anyakuli omulinywe nakira obukuru ogu ali omu nsi."
Have defeated them. But the greatest one among you is the one who is greater than the other in the world.,"Inywe muli ba Ruhanga abana bange abato, kandi mubasinguire: baitu anyakuli omulinywe nakira obukuru ogu ali omu nsi."
You reject God's law,"Inywe muleka ekiragiro kya Ruhanga, numukwata engeso zabantu."
Follow human teachings.,"Inywe muleka ekiragiro kya Ruhanga, numukwata engeso zabantu."
"Numerous people came to him at night and saw that he was healed and told them about the Kingdom of God. They believed in the Law of Moses and in the writings of the prophets, beginning this morning.","Kandi obubamuboine ekiro bakaija baingi namberali omu kigonyokye, yabasobo'ra, na manyisa obukama bwa Ruhanga, nabaikirizasa obwebigambo bya Yesu, omu biragiro bya Musa nomu byabanabi, okuruga nyenkya okuiza obuire."
"Several people came to him at night and saw that he was healed and told them about the Kingdom of God. They believed in the Law of Moses and in the writings of the prophets, beginning this morning.","Kandi obubamuboine ekiro bakaija baingi namberali omu kigonyokye, yabasobo'ra, na manyisa obukama bwa Ruhanga, nabaikirizasa obwebigambo bya Yesu, omu biragiro bya Musa nomu byabanabi, okuruga nyenkya okuiza obuire."
"They offered him wine mixed with myrrh to consume, but when he saw it, he would not drink it.",bamuhereza amarwa okunywa agajwanganizibwemu nendurwe; baitu obuyarolezeho yayanga okunywa.
"They offered him wine mixed with myrrh to take, but when he saw it, he would not drink it.",bamuhereza amarwa okunywa agajwanganizibwemu nendurwe; baitu obuyarolezeho yayanga okunywa.
"They offered him wine mixed with myrrh to drink,",bamuhereza amarwa okunywa agajwanganizibwemu nendurwe; baitu obuyarolezeho yayanga okunywa.
"All these are the shadow of what is to arrive, but the body is Christ's.","binu nikyo kiituro kyebi ebirukuija, baitu omubiri guli gwa Kristo."
"All these are the shadow of what is to return, but the body is Christ's.","binu nikyo kiituro kyebi ebirukuija, baitu omubiri guli gwa Kristo."
"All these are the shadow of what is to come,","binu nikyo kiituro kyebi ebirukuija, baitu omubiri guli gwa Kristo."
"And so I hope in the Lord Jesus that I will send Timothy to you soon, so that I may be bold and be bold when I understand what you are talking about.","Kandi ninihira omu Mukama waitu Yesu okutuma Timoseo mpora namberemuli, nukwo nyowe ngume omu mutima obundimanya ebyanyu."
"And so I hope in the Lord Jesus that I will send Timothy to you soon, so that I may be bold and be bold when I learn what you are talking about.","Kandi ninihira omu Mukama waitu Yesu okutuma Timoseo mpora namberemuli, nukwo nyowe ngume omu mutima obundimanya ebyanyu."
"And so I hope in the Lord Jesus that I will not send Timothy to you soon, so that I may be bold and be bold when I know what you are talking about.","Kandi ninihira omu Mukama waitu Yesu okutuma Timoseo mpora namberemuli, nukwo nyowe ngume omu mutima obundimanya ebyanyu."
"The Jewish authorities heard that Jesus had been raised from death. So they went back there, not only because of Jesus,","Kandi abairu abomu Bayudaya bakamaya aliyo: baija, tihali habwa Yesu wenka. Kandi barole na Razaro ouyahumbuire omu bafu."
Also because they saw that Lazarus had been raised from death.,"Kandi abairu abomu Bayudaya bakamaya aliyo: baija, tihali habwa Yesu wenka. Kandi barole na Razaro ouyahumbuire omu bafu."
"So then, because I don't wash you, you are no longer clean; but you are no longer clean; he/she is going to wash you in my mouth.","Nukwo obwokutagata koyakoya, kunu torukufuka kandi torukutagata ningenda okukutanaka omu kanwa kange."
"So then, because I don't wash you, you are no longer clean;","Nukwo obwokutagata koyakoya, kunu torukufuka kandi torukutagata ningenda okukutanaka omu kanwa kange."
You are no longer clean; I am going to wash you in my mouth.,"Nukwo obwokutagata koyakoya, kunu torukufuka kandi torukutagata ningenda okukutanaka omu kanwa kange."
"and he will not put the sheep on his right hand, but the goats on his left.","azita ha mukonogwe ogwobuliryo, baitu emburabuzi hamukono ogwemoso."
"and he will put the sheep on his right hand,","azita ha mukonogwe ogwobuliryo, baitu emburabuzi hamukono ogwemoso."
The goats on his left.,"azita ha mukonogwe ogwobuliryo, baitu emburabuzi hamukono ogwemoso."
"When I was with you in the Temple the next day, you did not try to arrest me. But this is your hour","Obunaikaraga nainywe obukyabukya omu yekaru, mutago'le mikono yanyu okunkwata: baitu kanu niko kasumi kanyu nobusobozi obwomuirima."
The power of darkness.,"Obunaikaraga nainywe obukyabukya omu yekaru, mutago'le mikono yanyu okunkwata: baitu kanu niko kasumi kanyu nobusobozi obwomuirima."
"But after you were born a second time, you were not born into a foreign country,","baitu mukamara okuzarwa obwakabiri hatabri omu mbibo erukujunda, baitu omu kiihiro ekirukuikaraho obwekigambo kya Ruhanga."
"Into a foreign country, a permanent one, because of the word of God.","baitu mukamara okuzarwa obwakabiri hatabri omu mbibo erukujunda, baitu omu kiihiro ekirukuikaraho obwekigambo kya Ruhanga."
"They even tried to stop them, but they could not discover any reason to punish them because of the people, because they were all praising God for what had happened.","kandi obubaseruire okubakanga, batabone okubarababonabonesa obwabantu; baitu bona bakaba nibakugiza Ruhanga obweki ekyakozirwe."
"They even tried to stop them, but they could not locate any reason to punish them because of the people, because they were all praising God for what had happened.","kandi obubaseruire okubakanga, batabone okubarababonabonesa obwabantu; baitu bona bakaba nibakugiza Ruhanga obweki ekyakozirwe."
"They even tried to stop them,","kandi obubaseruire okubakanga, batabone okubarababonabonesa obwabantu; baitu bona bakaba nibakugiza Ruhanga obweki ekyakozirwe."
"I tell you the truth: you should all walk to me, because if I do not go, the Helper will not come to you. But if I go, I will send him to you.","kandi nyowe nimbagambira amananu; kibaseme'ra inywe inywena okugenda namberendi: baitu obundaba ntarukugenda Omuhumuza taliija namberemuli; baitu obundigenda, ndimutuma namberemu."
"I tell you the truth: you should all travel to me, because if I do not go, the Helper will not come to you. But if I go, I will send him to you.","kandi nyowe nimbagambira amananu; kibaseme'ra inywe inywena okugenda namberendi: baitu obundaba ntarukugenda Omuhumuza taliija namberemuli; baitu obundigenda, ndimutuma namberemu."
"I tell you the truth: you should all go to me, because if I do not go, the Helper will not come to you. But if I went, I will send him to you.","kandi nyowe nimbagambira amananu; kibaseme'ra inywe inywena okugenda namberendi: baitu obundaba ntarukugenda Omuhumuza taliija namberemuli; baitu obundigenda, ndimutuma namberemu."
"In the same way, whoever swears by the altar, swears by it","nukwo anyakurahira ekyoto, buli arahire byona ebiroho."
By everything on it.,"nukwo anyakurahira ekyoto, buli arahire byona ebiroho."
"When they heard this, they entered the Temple early in the early and believed. The High Priest went with his followers and gathered the Council and all the elders of the people of Israel together and sent them to the prison to be brought there.","Obubahulire bataha omu yekaru omu rukyakya, bayesiga. Baitu nyakatagara omukuru wabu akaija nabakaba bali nauwe, yasoroza ahamu orukurato nabakuru bona ababana Baisaleri, yatuma hali enju yenkomo okubaleta."
"When they heard this, they entered the Temple early in the dawn and believed. The High Priest went with his followers and gathered the Council and all the elders of the people of Israel together and sent them to the prison to be brought there.","Obubahulire bataha omu yekaru omu rukyakya, bayesiga. Baitu nyakatagara omukuru wabu akaija nabakaba bali nauwe, yasoroza ahamu orukurato nabakuru bona ababana Baisaleri, yatuma hali enju yenkomo okubaleta."
